,시즌,복종,소품종,라인,시즌이월,기획년도,카테고리,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
108,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-09-19,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
109,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-09-26,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
110,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-10-03,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
111,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-10-10,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
112,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-10-17,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
113,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-10-24,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
114,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-10-31,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
115,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-11-07,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
116,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-11-14,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
117,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-11-21,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
118,가을,니트 셔츠,라운드,ZD,01_시즌,2021,가을_니트 셔츠_라운드_ZD,2021-11-28,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
119,가을,니트 셔츠,라운드,ZD,02_이월,2021,가을_니트 셔츠_라운드_ZD,2021-12-05,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
120,가을,니트 셔츠,라운드,ZD,02_이월,2021,가을_니트 셔츠_라운드_ZD,2021-12-12,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
121,가을,니트 셔츠,라운드,ZD,02_이월,2021,가을_니트 셔츠_라운드_ZD,2021-12-19,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
122,가을,니트 셔츠,라운드,ZD,02_이월,2021,가을_니트 셔츠_라운드_ZD,2021-12-26,2000,17492000,139800000,0,0.0,0,0,8746.0,69900.0,95.0,26250.0,,,2000,52500000.0,17492000,139800000,100.0,1.73
123,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-06-09,8767,76551883,692593000,23,1682700.0,200832,1817000,8732.0,79000.0,148.0,28098.0,73161.0,7.0,23,1682700.0,200832,1817000,0.0,0.02
124,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-06-16,8767,76551883,692593000,143,6578600.0,1248651,11297000,8732.0,79000.0,148.0,28098.0,46004.0,42.0,166,8261300.0,1449483,13114000,2.0,0.08
125,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-06-23,8767,76551883,692593000,269,11162500.0,2348860,21251000,8732.0,79000.0,148.0,28098.0,41496.0,47.0,435,19423800.0,3798343,34365000,5.0,0.18
126,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-06-30,8767,76551883,692593000,449,17289500.0,3920588,35471000,8732.0,79000.0,148.0,28098.0,38507.0,51.0,884,36713300.0,7718931,69836000,10.0,0.34
127,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-07-07,8767,76551883,692593000,168,6562600.0,1466946,13272000,8732.0,79000.0,148.0,28098.0,39063.0,51.0,1052,43275900.0,9185877,83108000,12.0,0.39
128,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-07-14,8767,76551883,692593000,191,7449000.0,1667778,15089000,8732.0,79000.0,148.0,28098.0,39000.0,51.0,1243,50724900.0,10853655,98197000,14.0,0.46
129,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-07-21,8767,76551883,692593000,228,8812000.0,1990855,18012000,8732.0,79000.0,148.0,28098.0,38649.0,51.0,1471,59536900.0,12844510,116209000,17.0,0.54
130,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-07-28,8767,76551883,692593000,455,16798200.0,3972979,35945000,8732.0,79000.0,148.0,28098.0,36919.0,53.0,1926,76335100.0,16817489,152154000,22.0,0.69
131,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-08-04,8767,76551883,692593000,198,6322000.0,1728901,15642000,8732.0,79000.0,148.0,28098.0,31929.0,60.0,2124,82657100.0,18546390,167796000,24.0,0.74
132,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-08-11,8767,76551883,692593000,341,8580590.0,2977551,26939000,8732.0,79000.0,148.0,28098.0,25163.0,68.0,2465,91237690.0,21523941,194735000,28.0,0.8
133,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-08-18,8767,76551883,692593000,166,4800136.0,1449482,13114000,8732.0,79000.0,148.0,28098.0,28916.0,63.0,2631,96037826.0,22973423,207849000,30.0,0.84
134,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-08-25,8767,76551883,692593000,106,3124616.0,925573,8374000,8732.0,79000.0,148.0,28098.0,29478.0,63.0,2737,99162442.0,23898996,216223000,31.0,0.87
135,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-09-01,8767,76551883,692593000,210,4571478.0,1833683,16590000,8732.0,79000.0,148.0,28098.0,21769.0,72.0,2947,103733920.0,25732679,232813000,34.0,0.9
136,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-09-08,8767,76551883,692593000,103,2147195.0,899378,8137000,8732.0,79000.0,148.0,28098.0,20847.0,74.0,3050,105881115.0,26632057,240950000,35.0,0.91
137,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-09-15,8767,76551883,692593000,113,2207089.0,986696,8927000,8732.0,79000.0,148.0,28098.0,19532.0,75.0,3163,108088204.0,27618753,249877000,36.0,0.92
138,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-09-22,8767,76551883,692593000,143,2646635.0,1248651,11297000,8732.0,79000.0,148.0,28098.0,18508.0,77.0,3306,110734839.0,28867404,261174000,38.0,0.94
139,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-09-29,8767,76551883,692593000,57,971545.0,497714,4503000,8732.0,79000.0,148.0,28098.0,17045.0,78.0,3363,111706384.0,29365118,265677000,38.0,0.94
140,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-10-06,8767,76551883,692593000,44,883981.0,384200,3476000,8732.0,79000.0,148.0,28098.0,20090.0,75.0,3407,112590365.0,29749318,269153000,39.0,0.95
141,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-10-13,8767,76551883,692593000,31,552110.0,270686,2449000,8732.0,79000.0,148.0,28098.0,17810.0,77.0,3438,113142475.0,30020004,271602000,39.0,0.95
142,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-10-20,8767,76551883,692593000,81,1312042.0,707278,6399000,8732.0,79000.0,148.0,28098.0,16198.0,79.0,3519,114454517.0,30727282,278001000,40.0,0.96
143,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-10-27,8767,76551883,692593000,35,604150.0,305614,2765000,8732.0,79000.0,148.0,28098.0,17261.0,78.0,3554,115058667.0,31032896,280766000,41.0,0.96
144,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-11-03,8767,76551883,692593000,40,798724.0,349273,3160000,8732.0,79000.0,148.0,28098.0,19968.0,75.0,3594,115857391.0,31382169,283926000,41.0,0.97
145,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-11-10,8767,76551883,692593000,32,484572.0,279418,2528000,8732.0,79000.0,148.0,28098.0,15143.0,81.0,3626,116341963.0,31661587,286454000,41.0,0.97
146,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-11-17,8767,76551883,692593000,46,705220.0,401664,3634000,8732.0,79000.0,148.0,28098.0,15331.0,81.0,3672,117047183.0,32063251,290088000,42.0,0.97
147,가을,니트 셔츠,티에리,ZB,01_시즌,2024,가을_니트 셔츠_티에리_ZB,2024-11-24,8767,76551883,692593000,27,395892.0,235759,2133000,8732.0,79000.0,148.0,28098.0,14663.0,81.0,3699,117443075.0,32299010,292221000,42.0,0.97
148,가을,니트 셔츠,티에리,ZB,02_이월,2024,가을_니트 셔츠_티에리_ZB,2024-12-01,8767,76551883,692593000,38,573250.0,331809,3002000,8732.0,79000.0,148.0,28098.0,15086.0,81.0,3737,118016325.0,32630819,295223000,43.0,0.98
149,가을,니트 셔츠,티에리,ZB,02_이월,2024,가을_니트 셔츠_티에리_ZB,2024-12-08,8767,76551883,692593000,16,237414.0,139709,1264000,8732.0,79000.0,148.0,28098.0,14838.0,81.0,3753,118253739.0,32770528,296487000,43.0,0.98
150,가을,니트 셔츠,티에리,ZB,02_이월,2024,가을_니트 셔츠_티에리_ZB,2024-12-15,8767,76551883,692593000,7,116640.0,61123,553000,8732.0,79000.0,148.0,28098.0,16663.0,79.0,3760,118370379.0,32831651,297040000,43.0,0.98
151,가을,니트 셔츠,티에리,ZB,02_이월,2024,가을_니트 셔츠_티에리_ZB,2024-12-22,8767,76551883,692593000,40,581815.0,349273,3160000,8732.0,79000.0,148.0,28098.0,14545.0,82.0,3800,118952194.0,33180924,300200000,43.0,0.98
152,가을,니트 셔츠,티에리,ZB,02_이월,2024,가을_니트 셔츠_티에리_ZB,2024-12-29,8767,76551883,692593000,13,174414.0,113514,1027000,8732.0,79000.0,148.0,28098.0,13416.0,83.0,3813,119126608.0,33294438,301227000,43.0,0.98
153,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-07-11,4983,179295206,1190937000,190,44645200.0,6762933,45410000,35981.0,239000.0,330.0,183079.0,234975.0,2.0,190,44645200.0,6762933,45410000,4.0,0.19
154,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-07-18,4983,179295206,1190937000,224,38257745.0,7934223,53536000,35981.0,239000.0,330.0,183079.0,170794.0,29.0,414,82902945.0,14697156,98946000,8.0,0.34
155,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-07-25,6157,223016762,1471523000,334,59521945.0,12016783,79826000,36222.0,239000.0,330.0,183079.0,178209.0,25.0,748,142424890.0,26713939,178772000,12.0,0.46
156,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-08-01,6157,224688786,1471523000,377,69424168.0,13460459,90103000,36493.0,239000.0,330.0,183079.0,184149.0,23.0,1125,211849058.0,40174398,268875000,18.0,0.68
157,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-08-08,6657,244021657,1591023000,351,65323306.0,12501778,83889000,36656.0,239000.0,330.0,183079.0,186106.0,22.0,1476,277172364.0,52676176,352764000,22.0,0.82
158,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-08-15,6657,244021657,1591023000,337,63098267.0,12132323,80543000,36656.0,239000.0,330.0,183079.0,187235.0,22.0,1813,340270631.0,64808499,433307000,27.0,1.0
159,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-08-22,6657,244021657,1591023000,371,66721712.0,13403801,88669000,36656.0,239000.0,330.0,183079.0,179843.0,25.0,2184,406992343.0,78212300,521976000,33.0,1.2
160,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-08-29,6657,244021657,1591023000,415,76227834.0,15197186,99185000,36656.0,239000.0,330.0,183079.0,183682.0,23.0,2599,483220177.0,93409486,621161000,39.0,1.42
161,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-09-05,6657,244021657,1591023000,444,81857724.0,16300883,106116000,36656.0,239000.0,330.0,183079.0,184364.0,23.0,3043,565077901.0,109710369,727277000,46.0,1.66
162,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-09-12,6657,244021657,1591023000,226,40594851.0,8302129,54014000,36656.0,239000.0,330.0,183079.0,179623.0,25.0,3269,605672752.0,118012498,781291000,49.0,1.77
163,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-09-19,6657,244021657,1591023000,193,34748168.0,7128831,46127000,36656.0,239000.0,330.0,183079.0,180042.0,25.0,3462,640420920.0,125141329,827418000,52.0,1.87
164,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-09-26,6657,244021657,1591023000,343,61954479.0,12742435,81977000,36656.0,239000.0,330.0,183079.0,180625.0,24.0,3805,702375399.0,137883764,909395000,57.0,2.05
165,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-10-03,6657,244021657,1591023000,253,47848442.0,9388014,60467000,36656.0,239000.0,330.0,183079.0,189124.0,21.0,4058,750223841.0,147271778,969862000,61.0,2.19
166,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-10-10,6657,244021657,1591023000,253,45911564.0,9422487,60467000,36656.0,239000.0,330.0,183079.0,181469.0,24.0,4311,796135405.0,156694265,1030329000,65.0,2.32
167,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-10-17,6657,244021657,1591023000,277,50783334.0,10269287,66203000,36656.0,239000.0,330.0,183079.0,183333.0,23.0,4588,846918739.0,166963552,1096532000,69.0,2.47
168,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-10-24,6657,244021657,1591023000,183,33925473.0,6843280,43737000,36656.0,239000.0,330.0,183079.0,185385.0,22.0,4771,880844212.0,173806832,1140269000,72.0,2.57
169,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-10-31,8017,300941399,1916063000,620,116456952.0,25382925,148180000,37538.0,239000.0,330.0,183079.0,187834.0,21.0,5391,997301164.0,199189757,1288449000,67.0,2.35
170,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-11-07,8017,300941399,1916063000,434,80827819.0,16558287,103726000,37538.0,239000.0,330.0,183079.0,186239.0,22.0,5825,1078128983.0,215748044,1392175000,73.0,2.54
171,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-11-14,8017,300941399,1916063000,73,13320584.0,3436853,17447000,37538.0,239000.0,330.0,183079.0,182474.0,24.0,5898,1091449567.0,219184897,1409622000,74.0,2.57
172,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-11-21,8017,300941399,1916063000,88,15660601.0,3516689,21032000,37538.0,239000.0,330.0,183079.0,177961.0,26.0,5986,1107110168.0,222701586,1430654000,75.0,2.6
173,가을,수트,블레이져(수트),ZB,01_시즌,2021,가을_수트_블레이져(수트)_ZB,2021-11-28,8017,300941399,1916063000,946,133571508.0,34853409,226094000,37538.0,239000.0,330.0,183079.0,141196.0,41.0,6932,1240681676.0,257554995,1656748000,86.0,2.89
174,가을,수트,블레이져(수트),ZB,02_이월,2021,가을_수트_블레이져(수트)_ZB,2021-12-05,8017,300941399,1916063000,-804,-107894705.0,-29268156,-192156000,37538.0,239000.0,330.0,183079.0,134197.0,44.0,6128,1132786971.0,228286839,1464592000,76.0,2.66
175,가을,수트,블레이져(수트),ZB,02_이월,2021,가을_수트_블레이져(수트)_ZB,2021-12-12,8017,300941399,1916063000,78,12950222.0,3039367,18642000,37538.0,239000.0,330.0,183079.0,166028.0,31.0,6206,1145737193.0,231326206,1483234000,77.0,2.69
176,가을,수트,블레이져(수트),ZB,02_이월,2021,가을_수트_블레이져(수트)_ZB,2021-12-19,8017,300941399,1916063000,42,7726587.0,1668001,10038000,37538.0,239000.0,330.0,183079.0,183966.0,23.0,6248,1153463780.0,232994207,1493272000,78.0,2.71
177,가을,수트,블레이져(수트),ZB,02_이월,2021,가을_수트_블레이져(수트)_ZB,2021-12-26,8017,300941399,1916063000,30,6015005.0,1203057,7170000,37538.0,239000.0,330.0,183079.0,200500.0,16.0,6278,1159478785.0,234197264,1500442000,78.0,2.72
178,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-07-24,2465,102024815,638435000,99,20381000.0,4097548,25641000,41389.0,259000.0,468.0,198711.0,205869.0,21.0,99,20381000.0,4097548,25641000,4.0,0.14
179,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-07-31,4965,205498258,1285935000,193,39540795.0,7988150,49987000,41389.0,259000.0,468.0,198711.0,204875.0,21.0,292,59921795.0,12085698,75628000,6.0,0.21
180,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-08-07,9372,421066568,2427348000,632,128034672.0,28781850,163688000,44928.0,259000.0,468.0,198711.0,202587.0,22.0,924,187956467.0,40867548,239316000,10.0,0.31
181,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-08-14,9372,421066568,2427348000,595,122347102.0,26644237,154105000,44928.0,259000.0,468.0,198711.0,205625.0,21.0,1519,310303569.0,67511785,393421000,16.0,0.51
182,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-08-21,10376,464523015,2687384000,676,138229015.0,30103863,175084000,44769.0,259000.0,468.0,198711.0,204481.0,21.0,2195,448532584.0,97615648,568505000,21.0,0.67
183,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-08-28,10376,464523015,2687384000,662,132101930.0,29471851,171458000,44769.0,259000.0,468.0,198711.0,199550.0,23.0,2857,580634514.0,127087499,739963000,28.0,0.86
184,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-09-04,10376,463573510,2687384000,967,191003151.0,43161679,250453000,44677.0,259000.0,468.0,198711.0,197521.0,24.0,3824,771637665.0,170249178,990416000,37.0,1.15
185,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-09-11,10376,463573510,2687384000,766,142378650.0,33955425,198394000,44677.0,259000.0,468.0,198711.0,185873.0,28.0,4590,914016315.0,204204603,1188810000,44.0,1.35
186,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-09-18,10376,463573510,2687384000,937,184580074.0,41577342,242683000,44677.0,259000.0,468.0,198711.0,196990.0,24.0,5527,1098596389.0,245781945,1431493000,53.0,1.62
187,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-09-25,10457,467058078,2708363000,634,126162396.0,28060386,164206000,44665.0,259000.0,468.0,198711.0,198994.0,23.0,6161,1224758785.0,273842331,1595699000,59.0,1.8
188,가을,수트,블레이져(수트),ZB,01_시즌,2022,가을_수트_블레이져(수트)_ZB,2022-10-02,10457,495984640,2708363000,547,104322952.0,25353432,141673000,47431.0,259000.0,468.0,198711.0,190718.0,26.0,6708,1329081737.0,299195763,1737372000,64.0,1.83
