,주차,시즌,카테고리,할인율,판매액,판매수량,매출원가,판매택가
281,2021-03-07,봄,코트_더블코트_ZB,63.86636235345202,33286307,280,9759548,92120000
282,2021-03-07,봄,코트_싱글코트_ZB,57.5650349725542,210666728,1992,52420878,496008000
283,2021-03-07,사계절,니트 셔츠_라운드_ZB,32.73197269977868,17415625,1301,7032161,25889900
284,2021-03-07,사계절,데님_데님팬츠_ZB,31.198829941748173,24259031,441,5176527,35235900
285,2021-03-07,사계절,수트_블레이져(수트)_ZB,46.26462308223178,103963313,940,34035147,187060000
286,2021-03-07,사계절,수트_수트팬츠_ZB,39.60936001000421,63956513,1056,18668281,104544000
287,2021-03-07,사계절,우븐 셔츠_드레스셔츠_ZB,39.17908375916469,66347753,2097,15257781,112800300
288,2021-03-07,사계절,우븐 셔츠_드레스셔츠_ZC,32.317919799498746,540103,20,150709,798000
289,2021-03-07,사계절,자켓_싱글재킷_ZB,41.866943412715756,15964500,138,3259296,27462000
290,2021-03-07,사계절,팬츠_팬츠(일반)_ZB,45.589182511587396,72479007,2032,20114457,135986800
291,2021-03-07,여름,니트 셔츠_라운드_ZB,25.519381618087426,21719996,536,2886372,30506400
292,2021-03-07,여름,니트 셔츠_티에리_ZB,0.0,0,0,0,0
293,2021-03-07,여름,수트_블레이져(수트)_ZA,47.64023043979941,44786071,298,13989077,77182000
294,2021-03-07,여름,수트_블레이져(수트)_ZB,29.47317762714033,74062851,528,22289049,105072000
295,2021-03-07,여름,수트_블레이져(수트)_ZC,32.61271917519404,29544692,195,9080126,44685000
296,2021-03-07,여름,수트_수트팬츠_ZA,56.28367915772677,27974115,350,8202044,48650000
297,2021-03-07,여름,수트_수트팬츠_ZB,30.14547002667242,43378451,626,13328047,61974000
298,2021-03-07,여름,수트_수트팬츠_ZC,31.51103119260078,15046749,187,4255322,22513000
299,2021-03-07,여름,우븐 셔츠_드레스셔츠_ZB,59.15540753952771,39570813,1386,8772261,96881400
300,2021-03-07,여름,우븐 셔츠_캐쥬얼셔츠_ZB,22.879554790624265,31859150,591,3812798,41310900
301,2021-03-07,여름,자켓_싱글재킷_ZA,43.117096074310126,13309573,92,3238200,23828000
302,2021-03-07,여름,자켓_싱글재킷_ZB,24.857142857142858,2093480,14,294348,2786000
303,2021-03-07,여름,점퍼_점퍼_ZB,54.93127453495087,84280781,821,17293677,174879000
304,2021-03-07,여름,팬츠_팬츠(일반)_ZA,56.64381827871037,2498223,45,699300,6255000
305,2021-03-07,여름,팬츠_팬츠(일반)_ZB,0.0,0,0,0,0
306,2021-03-14,봄,가죽&FUR_가죽점퍼_ZA,67.5925925925926,6376000,14,2860000,13986000
307,2021-03-14,봄,니트 셔츠_라운드_ZB,57.73030936258815,102616854,3486,26568259,243671400
308,2021-03-14,봄,수트_블레이져(수트)_ZA,59.66448571611569,16207367,117,5746832,33783000
309,2021-03-14,봄,수트_블레이져(수트)_ZB,40.393763836442616,45005437,380,15487844,75620000
310,2021-03-14,봄,수트_블레이져(수트)_ZC,48.22632620404613,11178445,95,4197183,20705000
311,2021-03-14,봄,수트_수트팬츠_ZA,61.51738160147124,8401888,112,2963787,17528000
312,2021-03-14,봄,수트_수트팬츠_ZB,38.806302818395196,23066342,381,7946230,37719000
313,2021-03-14,봄,수트_수트팬츠_ZC,46.7295122661637,4288000,72,1531139,7448000
314,2021-03-14,봄,스웨터_T-에리_ZB,64.42379808379809,37317657,1050,10340804,104895000
315,2021-03-14,봄,스웨터_라운드_ZB,63.44246067589247,106561176,3056,25544981,280944400
316,2021-03-14,봄,스웨터_오픈형(CARDIGAN)_ZB,61.60124348658935,42867841,699,9931761,111770100
317,2021-03-14,봄,우븐 셔츠_드레스셔츠_ZB,50.91222115243395,9024150,263,1559353,18383700
318,2021-03-14,봄,우븐 셔츠_캐쥬얼셔츠_ZB,55.0947020098641,17035183,542,4245431,37885800
319,2021-03-14,봄,점퍼_패딩점퍼_ZB,49.944592700343826,37851899,380,7347518,75620000
320,2021-03-14,봄,조끼_패딩베스트_ZB,81.47519694317263,11005215,752,7846075,59408000
321,2021-03-14,봄,코트_더블코트_ZB,61.14229228902775,29787153,233,8126195,76657000
322,2021-03-14,봄,코트_싱글코트_ZB,55.456326579049886,185752612,1698,44804435,422802000
323,2021-03-14,사계절,니트 셔츠_라운드_ZB,42.33007780839682,12807567,1116,6032200,22208400
324,2021-03-14,사계절,데님_데님팬츠_ZB,34.2528329968532,21018843,400,4695946,31960000
325,2021-03-14,사계절,수트_블레이져(수트)_ZB,45.47499498526126,87325152,768,27511896,152832000
326,2021-03-14,사계절,수트_수트팬츠_ZB,38.13447956525102,55268153,891,15609677,88209000
327,2021-03-14,사계절,우븐 셔츠_드레스셔츠_ZB,40.04684093838673,54327830,1736,12582576,92876400
328,2021-03-14,사계절,우븐 셔츠_드레스셔츠_ZC,28.989139515455307,340000,12,90426,478800
329,2021-03-14,사계절,자켓_싱글재킷_ZB,42.26924687540266,17921935,156,3684422,31044000
330,2021-03-14,사계절,팬츠_팬츠(일반)_ZB,44.920225134652874,83600556,2282,22562138,152811800
331,2021-03-14,여름,니트 셔츠_라운드_ZB,18.663968576514804,10145816,398,1346364,14149000
332,2021-03-14,여름,니트 셔츠_티에리_ZB,20.454545454545453,1573250,22,251569,1977800
333,2021-03-14,여름,수트_블레이져(수트)_ZA,37.47558416625581,30549249,188,8730619,48692000
334,2021-03-14,여름,수트_블레이져(수트)_ZB,27.258348250505247,139493971,944,38288029,187856000
335,2021-03-14,여름,수트_블레이져(수트)_ZC,28.678943284420846,48534303,315,14093314,69225000
336,2021-03-14,여름,수트_수트팬츠_ZA,37.25553016150616,20768717,238,5452927,33082000
337,2021-03-14,여름,수트_수트팬츠_ZB,27.22594459488719,85220252,1150,24046416,113850000
338,2021-03-14,여름,수트_수트팬츠_ZC,28.250428137637194,25285032,320,7085600,35840000
339,2021-03-14,여름,우븐 셔츠_드레스셔츠_ZB,55.76436210662991,33796337,1093,6917807,76400700
340,2021-03-14,여름,우븐 셔츠_캐쥬얼셔츠_ZB,174.85525220711824,12409260,275,2014007,19222500
341,2021-03-14,여름,자켓_싱글재킷_ZA,36.70082326114935,26665691,162,5857200,41958000
342,2021-03-14,여름,자켓_싱글재킷_ZB,23.07232591529074,8572820,56,1182088,11144000
343,2021-03-14,여름,점퍼_점퍼_ZB,50.601280671459165,105027018,953,20179010,201097000
344,2021-03-14,여름,팬츠_팬츠(일반)_ZA,34.4965807284486,20925849,233,3744700,32387000
345,2021-03-14,여름,팬츠_팬츠(일반)_ZB,29.907010014306152,2743720,56,513135,3914400
346,2021-03-21,봄,가죽&FUR_가죽점퍼_ZA,52.701882210078935,31718000,66,13525000,65934000
347,2021-03-21,봄,니트 셔츠_라운드_ZB,64.35164492086165,111560594,4549,33885697,317975100
348,2021-03-21,봄,수트_블레이져(수트)_ZA,60.839377650214416,16360635,117,5689368,33303000
349,2021-03-21,봄,수트_블레이져(수트)_ZB,39.5876294237015,29381228,248,10018918,49352000
350,2021-03-21,봄,수트_블레이져(수트)_ZC,47.27845733369039,10096500,84,3688954,18156000
351,2021-03-21,봄,수트_수트팬츠_ZA,62.742994355945996,8246513,114,3011255,17886000
352,2021-03-21,봄,수트_수트팬츠_ZB,39.83196811105775,15703848,268,5551241,26532000
353,2021-03-21,봄,수트_수트팬츠_ZC,49.92314691155991,3049000,52,1117011,5548000
354,2021-03-21,봄,스웨터_T-에리_ZB,63.593011163513594,22440649,617,6076458,61638300
355,2021-03-21,봄,스웨터_라운드_ZB,61.75783532271221,78040027,2155,18083198,198744500
356,2021-03-21,봄,스웨터_오픈형(CARDIGAN)_ZB,62.65963372007131,36399738,609,8579943,97379100
357,2021-03-21,봄,우븐 셔츠_드레스셔츠_ZB,58.881004414720415,9369950,326,1932886,22787400
358,2021-03-21,봄,우븐 셔츠_캐쥬얼셔츠_ZB,58.778836656097404,16022531,537,4203464,37536300
359,2021-03-21,봄,점퍼_패딩점퍼_ZB,53.817284055412195,27203467,296,5723330,58904000
360,2021-03-21,봄,조끼_패딩베스트_ZB,82.77386826861189,11240740,826,8431461,65254000
361,2021-03-21,봄,코트_더블코트_ZB,68.93967522375262,40568822,397,13848403,130613000
362,2021-03-21,봄,코트_싱글코트_ZB,61.108947599443,136902252,1434,37892700,357066000
363,2021-03-21,사계절,니트 셔츠_라운드_ZB,35.58285518327436,33624268,2623,14177832,52197700
364,2021-03-21,사계절,데님_데님팬츠_ZB,39.89856024576477,34046910,686,8051773,54811400
365,2021-03-21,사계절,수트_블레이져(수트)_ZB,47.75579829320914,107532425,1120,40468411,222880000
366,2021-03-21,사계절,수트_수트팬츠_ZB,40.96072515877626,65776246,1215,21818413,120285000
367,2021-03-21,사계절,우븐 셔츠_드레스셔츠_ZB,38.33896145839341,62309762,1963,14228577,104793700
368,2021-03-21,사계절,우븐 셔츠_드레스셔츠_ZC,30.883458646616543,330930,12,90426,478800
369,2021-03-21,사계절,자켓_싱글재킷_ZB,41.13227207465901,16400549,140,3306532,27860000
370,2021-03-21,사계절,팬츠_팬츠(일반)_ZB,43.82864345002859,82190580,2216,21833059,149268400
371,2021-03-21,여름,니트 셔츠_라운드_ZB,45.028881443558795,59874345,2236,10092506,112247400
372,2021-03-21,여름,니트 셔츠_티에리_ZB,34.62756598240469,9697020,165,1886770,14833500
373,2021-03-21,여름,수트_블레이져(수트)_ZA,35.64569529784156,26947144,162,7498887,41958000
374,2021-03-21,여름,수트_블레이져(수트)_ZB,26.74694324541117,145373104,1000,40807402,199000000
375,2021-03-21,여름,수트_블레이져(수트)_ZC,29.311037718732486,51451048,344,15028455,73076000
376,2021-03-21,여름,수트_수트팬츠_ZA,36.866442876233364,16802471,191,4312170,26549000
377,2021-03-21,여름,수트_수트팬츠_ZB,26.088380386480935,81268679,1114,23340078,110286000
378,2021-03-21,여름,수트_수트팬츠_ZC,28.26610781300017,24784802,325,7070792,35175000
379,2021-03-21,여름,스웨터_T-에리_ZB,35.42010364782658,65372550,1126,8310291,101227400
380,2021-03-21,여름,스웨터_라운드_ZB,0.0,0,0,0,0
381,2021-03-21,여름,우븐 셔츠_드레스셔츠_ZB,59.22090316316736,33264855,1167,7386168,81573300
382,2021-03-21,여름,우븐 셔츠_캐쥬얼셔츠_ZB,48.39521763254771,64058400,1764,12266837,123303600
383,2021-03-21,여름,자켓_싱글재킷_ZA,36.485166605166604,46021164,282,9970200,73038000
384,2021-03-21,여름,자켓_싱글재킷_ZB,37.25687259828555,2122600,17,360034,3383000
385,2021-03-21,여름,점퍼_점퍼_ZB,52.42786978783471,100254786,949,19674734,207851000
386,2021-03-21,여름,팬츠_팬츠(일반)_ZA,38.74231500741052,17133916,204,3159900,28356000
387,2021-03-21,여름,팬츠_팬츠(일반)_ZB,32.56283838361249,19338520,355,3541719,28974500
388,2021-03-28,봄,가죽&FUR_가죽점퍼_ZA,53.15022815022815,-7335000,-8,-1654000,-7992000
389,2021-03-28,봄,니트 셔츠_라운드_ZB,64.0184884635794,77082753,3188,23330769,222841200
390,2021-03-28,봄,수트_블레이져(수트)_ZA,60.35644026471613,11638028,82,3936402,22678000
391,2021-03-28,봄,수트_블레이져(수트)_ZB,41.180695670867706,24232606,210,8500366,41790000
392,2021-03-28,봄,수트_블레이져(수트)_ZC,48.80171777616073,6618866,57,2467890,12183000
393,2021-03-28,봄,수트_수트팬츠_ZA,59.683150721568474,6741582,87,2222165,13093000
394,2021-03-28,봄,수트_수트팬츠_ZB,41.16316709753191,12796622,222,4560930,21978000
395,2021-03-28,봄,수트_수트팬츠_ZC,43.96377568791362,2147600,38,763294,3762000
396,2021-03-28,봄,스웨터_T-에리_ZB,63.61339388168656,13413231,369,3634044,36863100
397,2021-03-28,봄,스웨터_라운드_ZB,62.40432645495786,47823976,1346,11269691,123935400
398,2021-03-28,봄,스웨터_오픈형(CARDIGAN)_ZB,65.58124521490717,36137443,659,9204486,105374100
399,2021-03-28,봄,우븐 셔츠_드레스셔츠_ZB,59.71821459227468,7039242,250,1482275,17475000
400,2021-03-28,봄,우븐 셔츠_캐쥬얼셔츠_ZB,60.71216578784208,9400575,336,2650125,23486400
401,2021-03-28,봄,점퍼_패딩점퍼_ZB,47.90535919822577,18556632,179,3461068,35621000
402,2021-03-28,봄,조끼_패딩베스트_ZB,84.55589971444402,14494597,1188,12516100,93852000
403,2021-03-28,봄,코트_더블코트_ZB,70.46336056231003,31096174,320,11148734,105280000
404,2021-03-28,봄,코트_싱글코트_ZB,62.05056564940237,105452984,1109,29163800,276141000
405,2021-03-28,사계절,니트 셔츠_라운드_ZB,41.020448778546196,36748330,3131,16923672,62306900
406,2021-03-28,사계절,데님_데님팬츠_ZB,38.664510381316475,29881421,594,6974006,47460600
407,2021-03-28,사계절,수트_블레이져(수트)_ZB,46.34089554435401,66800895,593,21665576,118007000
408,2021-03-28,사계절,수트_수트팬츠_ZB,38.53207271997947,41314735,674,12159574,66726000
409,2021-03-28,사계절,우븐 셔츠_드레스셔츠_ZB,35.261227340727324,57846868,1768,12827090,95723200
410,2021-03-28,사계절,우븐 셔츠_드레스셔츠_ZC,30.401002506265666,249930,9,67819,359100
411,2021-03-28,사계절,자켓_싱글재킷_ZB,41.51289233050498,14199500,122,2881407,24278000
412,2021-03-28,사계절,팬츠_팬츠(일반)_ZB,45.60110075603964,64621458,1831,18033328,123296900
413,2021-03-28,여름,니트 셔츠_라운드_ZB,54.35751203597115,65386540,3102,14499728,154500400
414,2021-03-28,여름,니트 셔츠_티에리_ZB,4.9093587469560775,-3163000,-37,-423094,-3326300
415,2021-03-28,여름,수트_블레이져(수트)_ZA,34.73457942133304,77986727,459,21543194,118881000
416,2021-03-28,여름,수트_블레이져(수트)_ZB,28.38947338882698,118109228,831,33708548,165369000
417,2021-03-28,여름,수트_블레이져(수트)_ZC,30.190717832965532,46796050,316,13705368,66604000
418,2021-03-28,여름,수트_수트팬츠_ZA,34.61967563159322,50008267,548,12729041,76172000
419,2021-03-28,여름,수트_수트팬츠_ZB,27.537613678243208,70756702,994,20862093,98406000
420,2021-03-28,여름,수트_수트팬츠_ZC,29.74030493771873,25314870,333,7239570,35967000
421,2021-03-28,여름,스웨터_T-에리_ZB,-171.84343715239154,-18573431,-76,-560908,-6832400
422,2021-03-28,여름,스웨터_라운드_ZB,34.740293447746176,30800950,525,4466097,47197500
423,2021-03-28,여름,우븐 셔츠_드레스셔츠_ZB,57.98699566557667,39469369,1344,8506435,93945600
424,2021-03-28,여름,우븐 셔츠_캐쥬얼셔츠_ZB,65.89465787589207,29274854,1220,8840747,85278000
425,2021-03-28,여름,자켓_싱글재킷_ZA,36.825632103338265,110602154,679,23122200,175861000
426,2021-03-28,여름,자켓_싱글재킷_ZB,37.15429258970911,17758940,142,2995215,28258000
427,2021-03-28,여름,점퍼_점퍼_ZB,52.87823391862241,90802900,884,17954325,200366000
428,2021-03-28,여름,팬츠_팬츠(일반)_ZA,37.637677361076626,64498373,746,10899600,103694000
429,2021-03-28,여름,팬츠_팬츠(일반)_ZB,36.73851590867768,43300790,794,8014181,69400600
430,2021-04-04,봄,가죽&FUR_가죽점퍼_ZA,51.73449311380346,16988000,36,7373000,35964000
431,2021-04-04,봄,니트 셔츠_라운드_ZB,66.07713121064587,92135849,4204,30260995,293859600
432,2021-04-04,봄,수트_블레이져(수트)_ZA,53.38100687879998,14184728,88,4159324,23572000
433,2021-04-04,봄,수트_블레이져(수트)_ZB,40.2926238857352,22361014,186,7572392,37014000
434,2021-04-04,봄,수트_블레이져(수트)_ZC,47.336325863142854,6396500,54,2337585,11346000
435,2021-04-04,봄,수트_수트팬츠_ZA,50.93637857694467,8446778,96,2410573,14104000
436,2021-04-04,봄,수트_수트팬츠_ZB,40.27629829020856,13859796,231,4811357,22869000
437,2021-04-04,봄,수트_수트팬츠_ZC,49.28633926686689,2501902,43,936531,4657000
438,2021-04-04,봄,스웨터_T-에리_ZB,73.59275470843595,20524292,778,7662086,77722200
439,2021-04-04,봄,스웨터_라운드_ZB,72.16779237203295,53666252,2005,16746004,183879500
440,2021-04-04,봄,스웨터_오픈형(CARDIGAN)_ZB,63.902378569082025,33327868,577,8029929,92262300
441,2021-04-04,봄,우븐 셔츠_드레스셔츠_ZB,59.46520522343126,8415145,297,1760943,20760300
442,2021-04-04,봄,우븐 셔츠_캐쥬얼셔츠_ZB,61.805195509384724,10818743,412,3223172,28798800
443,2021-04-04,봄,점퍼_패딩점퍼_ZB,56.84700465679181,16402022,191,3693094,38009000
444,2021-04-04,봄,조끼_패딩베스트_ZB,89.56253470958846,5450340,661,6474319,52219000
445,2021-04-04,봄,코트_더블코트_ZB,69.39514962113104,28595948,284,9899582,93436000
446,2021-04-04,봄,코트_싱글코트_ZB,63.58225493843063,105657350,1169,30863421,291081000
447,2021-04-04,사계절,니트 셔츠_라운드_ZB,30.472185488847746,18927696,1368,7394310,27223200
448,2021-04-04,사계절,데님_데님팬츠_ZB,31.84366749764198,22455066,409,4801517,32679100
449,2021-04-04,사계절,수트_블레이져(수트)_ZB,45.41808041619462,75933335,611,21958605,121589000
450,2021-04-04,사계절,수트_수트팬츠_ZB,36.74870780976968,47359328,692,12329631,68508000
451,2021-04-04,사계절,우븐 셔츠_드레스셔츠_ZB,38.30308451206835,65116896,2085,15044422,111241500
452,2021-04-04,사계절,우븐 셔츠_드레스셔츠_ZC,36.32684652808492,431895,17,128103,678300
453,2021-04-04,사계절,자켓_싱글재킷_ZB,45.350266182397135,21968100,202,4770854,40198000
454,2021-04-04,사계절,팬츠_팬츠(일반)_ZB,44.72054629648599,77620090,2173,21329444,147102700
455,2021-04-04,여름,니트 셔츠_라운드_ZB,52.658555040690125,141417482,5229,30678176,287035000
456,2021-04-04,여름,니트 셔츠_티에리_ZB,33.1076124468783,2345314,39,445964,3506100
457,2021-04-04,여름,수트_블레이져(수트)_ZA,34.75153615835434,61986127,366,17111991,94794000
458,2021-04-04,여름,수트_블레이져(수트)_ZB,26.57508325805036,154099157,1049,42555649,208751000
459,2021-04-04,여름,수트_블레이져(수트)_ZC,30.89482759048937,58535419,397,17294514,83563000
460,2021-04-04,여름,수트_수트팬츠_ZA,32.541564949702696,33511394,370,8538670,51430000
461,2021-04-04,여름,수트_수트팬츠_ZB,25.938761607540137,85947407,1167,24498579,115533000
462,2021-04-04,여름,수트_수트팬츠_ZC,30.37054204254178,33105440,436,9518023,46644000
463,2021-04-04,여름,스웨터_T-에리_ZB,35.47621117480962,74063400,1275,10846422,114622500
464,2021-04-04,여름,스웨터_라운드_ZB,38.55091515825665,27345150,495,4451412,44500500
465,2021-04-04,여름,우븐 셔츠_드레스셔츠_ZB,55.44940695745177,48735453,1565,9905186,109393500
466,2021-04-04,여름,우븐 셔츠_캐쥬얼셔츠_ZB,50.80551514083438,72099922,2141,14946919,149655900
467,2021-04-04,여름,자켓_싱글재킷_ZA,34.34477559271368,190786349,1150,39552142,297850000
468,2021-04-04,여름,자켓_싱글재킷_ZB,32.31709502928656,21146170,157,3318490,31243000
469,2021-04-04,여름,점퍼_점퍼_ZB,50.58354378614495,58043000,561,11088511,132689000
470,2021-04-04,여름,팬츠_반바지_ZB,0.0,0,0,0,0
471,2021-04-04,여름,팬츠_팬츠(일반)_ZA,36.678922247680525,69777562,793,11584400,110227000
472,2021-04-04,여름,팬츠_팬츠(일반)_ZB,49.475697013960485,74916048,1918,18923267,160968200
473,2021-04-11,봄,가죽&FUR_가죽점퍼_ZA,inf,1036000,4,820000,3996000
474,2021-04-11,봄,니트 셔츠_라운드_ZB,65.56613229071756,45179563,2000,14305267,139800000
475,2021-04-11,봄,수트_블레이져(수트)_ZA,53.55560063105702,12873668,77,3627761,20483000
476,2021-04-11,봄,수트_블레이져(수트)_ZB,37.551475510345796,26203865,211,8515461,41989000
477,2021-04-11,봄,수트_블레이져(수트)_ZC,48.20898466168841,7171962,61,2615273,12619000
478,2021-04-11,봄,수트_수트팬츠_ZA,54.76804075116854,7495482,83,2032970,11817000
479,2021-04-11,봄,수트_수트팬츠_ZB,38.20590708113031,14906238,243,4979291,24057000
480,2021-04-11,봄,수트_수트팬츠_ZC,50.530057454328094,2175300,38,805803,3922000
481,2021-04-11,봄,스웨터_T-에리_ZB,60.63546539737016,5780800,147,1447719,14685300
