,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율,할인율2
20502,2024-10-27,수트_수트팬츠_ZC,18059620,157,4392207,24173000,115029.42675159236,153968.15286624205,25.290117072767142,25.29011707276714
20503,2024-10-27,수트_블레이져(수트)_ZC,14953550,100,4409879,25900000,149535.5,259000.0,42.26428571428571,42.26428571428571
20504,2024-10-27,수트_수트팬츠_ZC,8481900,108,2309400,15012000,78536.11111111111,139000.0,43.49920063948841,43.49920063948841
20505,2024-10-27,수트_블레이져(수트)_ZC,1320000,11,588142,3069000,120000.0,279000.0,56.98924731182796,56.98924731182796
20506,2024-10-27,수트_수트팬츠_ZC,1027000,14,360872,2086000,73357.14285714286,149000.0,50.76701821668265,50.767018216682644
20507,2024-10-27,수트_블레이져(수트)_ZC,0,0,0,0,0.0,0.0,0.0,0.0
20508,2024-10-27,수트_수트팬츠_ZC,0,0,0,0,0.0,0.0,0.0,0.0
20571,2024-10-27,니트 셔츠_라운드_ZG,2144200,36,499166,3564000,59561.11111111111,99000.0,39.83726150392817,39.83726150392817
20572,2024-10-27,니트 셔츠_후드티_ZG,826000,14,226380,1666000,59000.0,119000.0,50.42016806722689,50.42016806722689
20573,2024-10-27,점퍼_점퍼_ZG,792000,8,169522,1032000,99000.0,129000.0,23.25581395348837,23.25581395348837
20574,2024-10-27,팬츠_팬츠(일반)_ZG,1027000,13,221263,1677000,79000.0,129000.0,38.75968992248062,38.75968992248062
20575,2024-10-27,니트 셔츠_라운드_ZG,156000,4,41634,396000,39000.0,99000.0,60.60606060606061,60.60606060606061
20576,2024-10-27,점퍼_점퍼_ZG,1068000,12,415738,2988000,89000.0,249000.0,64.2570281124498,64.2570281124498
20577,2024-10-27,팬츠_반바지_ZG,0,0,0,0,0.0,0.0,0.0,0.0
20578,2024-10-27,팬츠_팬츠(일반)_ZG,59000,1,19582,129000,59000.0,129000.0,54.263565891472865,54.263565891472865
20579,2024-11-03,스웨터_T-에리_ZA,273000,-6,-90901,-654000,-45500.0,109000.0,141.74311926605503,141.74311926605503
20580,2024-11-03,자켓_싱글재킷_ZA,8818558,86,3345593,25714000,102541.37209302325,299000.0,65.70522672474138,65.70522672474138
20581,2024-11-03,점퍼_점퍼_ZA,10128330,172,4917137,34228000,58885.63953488372,199000.0,70.40922636438003,70.40922636438005
20582,2024-11-03,팬츠_팬츠(일반)_ZA,3734280,82,1603330,10578000,45540.0,129000.0,64.69767441860465,64.69767441860465
20583,2024-11-03,니트 셔츠_라운드_ZA,14120193,272,3571384,26928000,51912.47426470588,99000.0,47.563157308377896,47.563157308377896
20584,2024-11-03,니트 셔츠_티에리_ZA,9734000,164,2399320,19516000,59353.65853658537,119000.0,50.122976019676166,50.122976019676166
20585,2024-11-03,수트_블레이져(수트)_ZA,24442530,88,5796434,34832000,277756.0227272727,395818.1818181818,29.827371382636663,29.827371382636656
20586,2024-11-03,수트_수트팬츠_ZA,13902860,92,3272413,19828000,151118.04347826086,215521.73913043478,29.882691143837,29.882691143836997
20587,2024-11-03,스웨터_T-에리_ZA,3669300,50,1044996,6950000,73386.0,139000.0,47.20431654676259,47.20431654676259
20588,2024-11-03,스웨터_라운드_ZA,23841410,319,4904689,44341000,74737.96238244514,139000.0,46.2316817392481,46.2316817392481
20589,2024-11-03,스웨터_오픈형(CARDIGAN)_ZA,14637600,153,3270321,27387000,95670.58823529411,179000.0,46.55274400262899,46.552744002628984
20590,2024-11-03,자켓_싱글재킷_ZA,85378780,372,15721076,123028000,229512.8494623656,330720.4301075269,30.602155606853728,30.602155606853724
20591,2024-11-03,코트_더블코트_ZA,6457060,22,1805203,10978000,293502.7272727273,499000.0,41.18181818181817,41.18181818181818
20592,2024-11-03,코트_싱글코트_ZA,48457340,159,12743165,82941000,304763.1446540881,521641.5094339623,41.576132431487444,41.576132431487444
20593,2024-11-03,팬츠_팬츠(일반)_ZA,11189460,123,2069988,15867000,90971.21951219512,129000.0,29.479674796747968,29.479674796747968
20595,2024-11-03,스웨터_라운드_ZA,29000,1,15694,99000,29000.0,99000.0,70.70707070707071,70.70707070707071
20596,2024-11-03,니트 셔츠_티에리_ZA,252039,-6,-33191,-594000,-42006.5,99000.0,142.43080808080808,142.43080808080808
20597,2024-11-03,수트_블레이져(수트)_ZA,300000,2,119650,678000,150000.0,339000.0,55.75221238938053,55.75221238938053
20598,2024-11-03,수트_수트팬츠_ZA,621400,7,231569,1393000,88771.42857142857,199000.0,55.39124192390524,55.39124192390524
20599,2024-11-03,스웨터_T-에리_ZA,118000,1,14950,109000,118000.0,109000.0,-8.256880733944953,-8.256880733944953
20600,2024-11-03,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20601,2024-11-03,스웨터_오픈형(CARDIGAN)_ZA,49000,1,14208,129000,49000.0,129000.0,62.01550387596899,62.01550387596899
20602,2024-11-03,우븐 셔츠_캐쥬얼셔츠_ZA,140810,5,46237,455000,28162.0,91000.0,69.05274725274725,69.05274725274725
20603,2024-11-03,자켓_싱글재킷_ZA,681000,5,155681,1435000,136200.0,287000.0,52.54355400696864,52.54355400696864
20604,2024-11-03,점퍼_점퍼_ZA,5342049,33,1161787,8217000,161880.27272727274,249000.0,34.98784227820372,34.98784227820372
20605,2024-11-03,팬츠_반바지_ZA,173800,4,49436,316000,43450.0,79000.0,45.0,45.0
20606,2024-11-03,팬츠_팬츠(일반)_ZA,1264000,16,200937,2064000,79000.0,129000.0,38.75968992248062,38.75968992248062
20607,2024-11-03,니트 셔츠_라운드_ZB,1235350,80,547952,6320000,15441.875,79000.0,80.45332278481013,80.45332278481013
20608,2024-11-03,니트 셔츠_티에리_ZB,798724,40,349273,3160000,19968.1,79000.0,74.72392405063292,74.72392405063292
20609,2024-11-03,수트_블레이져(수트)_ZB,55721950,498,24743427,138942000,111891.46586345382,279000.0,59.895531948582864,59.895531948582864
20610,2024-11-03,수트_수트팬츠_ZB,26831050,525,13172419,78225000,51106.76190476191,149000.0,65.70015979546181,65.70015979546181
20611,2024-11-03,스웨터_T-에리_ZB,156000,-23,-434478,-2047000,-6782.608695652174,89000.0,107.62090864680019,107.62090864680019
20612,2024-11-03,우븐 셔츠_캐쥬얼셔츠_ZB,10574285,348,2999432,27492000,30385.876436781607,79000.0,61.5368652698967,61.536865269896694
20613,2024-11-03,팬츠_팬츠(일반)_ZB,8247480,212,2320201,20988000,38903.20754716981,99000.0,60.703830760434535,60.703830760434535
20614,2024-11-03,니트 셔츠_라운드_ZB,28771140,843,6199718,64117000,34129.46619217082,76058.12574139977,55.127126971006135,55.12712697100613
20615,2024-11-03,니트 셔츠_티에리_ZB,4333120,98,1066677,9702000,44215.510204081635,99000.0,55.33786848072562,55.337868480725625
20616,2024-11-03,사파리_패딩사파리_ZB,29077420,105,5329976,45995000,276927.8095238095,438047.61904761905,36.78134579845636,36.78134579845636
20617,2024-11-03,수트_블레이져(수트)_ZB,145309500,724,37648742,201996000,200703.72928176797,279000.0,28.06317946890037,28.063179468900373
20618,2024-11-03,수트_수트팬츠_ZB,81194810,757,19787661,112793000,107258.66578599736,149000.0,28.0143182644313,28.014318264431303
20619,2024-11-03,스웨터_T-에리_ZB,46970650,909,12385663,89991000,51672.88228822882,99000.0,47.805169405829474,47.805169405829474
20620,2024-11-03,스웨터_Turtle_ZB,48977790,803,11961247,91377000,60993.51183063512,113794.52054794521,46.40030861157622,46.400308611576214
20621,2024-11-03,스웨터_VEST_ZB,5567650,108,943941,10692000,51552.31481481482,99000.0,47.92695473251029,47.92695473251029
20622,2024-11-03,스웨터_라운드_ZB,55527370,1070,15690986,105930000,51894.73831775701,99000.0,47.581072406306056,47.58107240630605
20623,2024-11-03,우븐 셔츠_캐쥬얼셔츠_ZB,26501350,623,5872818,52417000,42538.282504012845,84136.43659711075,49.4413072094931,49.441307209493104
20624,2024-11-03,점퍼_점퍼_ZB,83702820,655,26730789,163095000,127790.56488549618,249000.0,48.6784879977927,48.6784879977927
20625,2024-11-03,점퍼_패딩점퍼_ZB,47811190,313,11945387,85487000,152751.40575079873,273121.4057507987,44.07197585597809,44.0719758559781
20626,2024-11-03,조끼_패딩베스트_ZB,15382550,264,4954342,35876000,58267.23484848485,135893.9393939394,57.12300702419444,57.12300702419445
20627,2024-11-03,코트_싱글코트_ZB,77824760,345,21414094,124905000,225579.01449275363,362043.47826086957,37.69283855730355,37.69283855730355
20628,2024-11-03,팬츠_팬츠(일반)_ZB,115201300,2139,26230385,217641000,53857.5502571295,101748.94810659187,47.06819946609325,47.06819946609325
20629,2024-11-03,데님_데님자켓_ZB,3700180,43,763517,5387000,86050.69767441861,125279.06976744186,31.312790050120658,31.31279005012066
20630,2024-11-03,데님_데님팬츠_ZB,9603094,142,2333912,14058000,67627.42253521127,99000.0,31.68947218665528,31.689472186655284
20634,2024-11-03,수트_블레이져(수트)_ZB,46282265,362,15398636,93758000,127851.56077348067,259000.0,50.63646302182213,50.63646302182214
20635,2024-11-03,수트_수트팬츠_ZB,27561180,419,8801402,58241000,65778.47255369928,139000.0,52.67735787503649,52.677357875036485
20636,2024-11-03,우븐 셔츠_드레스셔츠_ZB,103405540,3568,27922610,281872000,28981.37331838565,79000.0,63.31471731849918,63.31471731849918
20637,2024-11-03,니트 셔츠_라운드_ZB,1159700,44,294666,3796000,26356.81818181818,86272.72727272728,69.44942044257114,69.44942044257112
20638,2024-11-03,수트_블레이져(수트)_ZB,1080000,9,458747,2511000,120000.0,279000.0,56.98924731182796,56.98924731182796
20639,2024-11-03,수트_수트팬츠_ZB,632000,8,203813,1192000,79000.0,149000.0,46.97986577181208,46.97986577181208
20640,2024-11-03,스웨터_T-에리_ZB,1157300,49,732677,4851000,23618.367346938776,99000.0,76.14306328592043,76.14306328592043
20641,2024-11-03,스웨터_라운드_ZB,2224000,86,1385836,8514000,25860.46511627907,99000.0,73.87831806436458,73.87831806436458
20642,2024-11-03,스웨터_오픈형(CARDIGAN)_ZB,234000,6,109136,954000,39000.0,159000.0,75.47169811320755,75.47169811320755
20643,2024-11-03,자켓_싱글재킷_ZB,1683000,17,502329,5083000,99000.0,299000.0,66.88963210702342,66.88963210702342
20644,2024-11-03,코트_싱글코트_ZB,258000,2,85499,598000,129000.0,299000.0,56.8561872909699,56.8561872909699
20645,2024-11-03,팬츠_팬츠(일반)_ZB,703700,25,249045,2475000,28148.0,99000.0,71.56767676767677,71.56767676767677
20646,2024-11-03,니트 셔츠_라운드_ZB,1297900,57,308285,4503000,22770.175438596492,79000.0,71.17699311570065,71.17699311570064
20647,2024-11-03,니트 셔츠_티에리_ZB,283450,11,73638,869000,25768.18181818182,79000.0,67.3820483314154,67.38204833141542
20648,2024-11-03,수트_블레이져(수트)_ZB,1790000,20,1051053,5580000,89500.0,279000.0,67.92114695340501,67.92114695340501
20649,2024-11-03,수트_수트팬츠_ZB,2200950,32,860295,4768000,68779.6875,149000.0,53.83913590604027,53.83913590604027
20650,2024-11-03,스웨터_T-에리_ZB,484970,-7,-176703,-583000,-69281.42857142857,83285.71428571429,183.18524871355058,183.1852487135506
20651,2024-11-03,스웨터_라운드_ZB,592850,14,212676,1286000,42346.42857142857,91857.14285714286,53.89968895800933,53.89968895800933
20652,2024-11-03,우븐 셔츠_캐쥬얼셔츠_ZB,1850850,60,498399,4740000,30847.5,79000.0,60.95253164556962,60.95253164556962
20653,2024-11-03,점퍼_점퍼_ZB,5790000,70,1777069,17430000,82714.28571428571,249000.0,66.78141135972461,66.78141135972461
20654,2024-11-03,팬츠_반바지_ZB,304000,16,122590,1264000,19000.0,79000.0,75.9493670886076,75.9493670886076
20655,2024-11-03,팬츠_팬츠(일반)_ZB,755328,-17,-223720,-1683000,-44431.05882352941,99000.0,144.87985739750445,144.87985739750445
20656,2024-11-03,우븐 셔츠_캐쥬얼셔츠_ZB,13746700,219,2843340,28251000,62770.3196347032,129000.0,51.340837492478144,51.340837492478144
20657,2024-11-03,니트 셔츠_라운드_ZB,1191840,46,399188,3634000,25909.565217391304,79000.0,67.20308200330214,67.20308200330214
20658,2024-11-03,수트_블레이져(수트)_ZC,12078000,102,5394471,28458000,118411.76470588235,279000.0,57.5585072738773,57.55850727387729
20659,2024-11-03,수트_수트팬츠_ZC,5104300,96,2425155,14304000,53169.791666666664,149000.0,64.31557606263982,64.31557606263982
20660,2024-11-03,수트_블레이져(수트)_ZC,39346720,189,10824547,54711000,208183.7037037037,289476.1904761905,28.082615927327225,28.08261592732723
20661,2024-11-03,수트_수트팬츠_ZC,19979420,180,5069137,27780000,110996.77777777778,154333.33333333334,28.079841612670986,28.079841612670986
20662,2024-11-03,수트_블레이져(수트)_ZC,11800900,79,3481886,20461000,149378.48101265822,259000.0,42.324910805923466,42.324910805923466
20663,2024-11-03,수트_수트팬츠_ZC,7086100,88,1882378,12232000,80523.86363636363,139000.0,42.06916285153695,42.06916285153695
20664,2024-11-03,수트_블레이져(수트)_ZC,1200000,10,534674,2790000,120000.0,279000.0,56.98924731182796,56.98924731182796
20665,2024-11-03,수트_수트팬츠_ZC,948000,12,309319,1788000,79000.0,149000.0,46.97986577181208,46.97986577181208
20666,2024-11-03,수트_블레이져(수트)_ZC,90000,1,56977,279000,90000.0,279000.0,67.74193548387096,67.74193548387096
20667,2024-11-03,수트_수트팬츠_ZC,219950,3,84473,447000,73316.66666666667,149000.0,50.79418344519016,50.79418344519016
20730,2024-11-03,니트 셔츠_라운드_ZG,2702993,53,729744,5247000,50999.8679245283,99000.0,48.48498189441586,48.48498189441586
20731,2024-11-03,니트 셔츠_후드티_ZG,653000,11,177870,1309000,59363.63636363636,119000.0,50.114591291061885,50.11459129106188
20732,2024-11-03,점퍼_점퍼_ZG,1241800,14,296663,1806000,88700.0,129000.0,31.24031007751938,31.24031007751938
20733,2024-11-03,팬츠_팬츠(일반)_ZG,1028700,15,255304,1935000,68580.0,129000.0,46.83720930232558,46.83720930232558
20734,2024-11-03,니트 셔츠_라운드_ZG,230970,7,68581,693000,32995.71428571428,99000.0,66.67099567099567,66.67099567099567
20735,2024-11-03,점퍼_점퍼_ZG,1719000,21,656384,5229000,81857.14285714286,249000.0,67.12564543889846,67.12564543889845
20736,2024-11-03,팬츠_반바지_ZG,156000,4,52598,316000,39000.0,79000.0,50.63291139240506,50.63291139240506
20737,2024-11-03,팬츠_팬츠(일반)_ZG,212850,3,58747,387000,70950.0,129000.0,45.0,45.0
20738,2024-11-10,스웨터_T-에리_ZA,351000,9,136352,981000,39000.0,109000.0,64.22018348623853,64.22018348623853
20739,2024-11-10,자켓_싱글재킷_ZA,6641915,77,2995473,23023000,86258.63636363637,299000.0,71.15095773791425,71.15095773791425
20740,2024-11-10,점퍼_점퍼_ZA,7059000,125,3573501,24875000,56472.0,199000.0,71.62211055276381,71.62211055276381
20741,2024-11-10,팬츠_팬츠(일반)_ZA,3194448,81,1583777,10449000,39437.62962962963,129000.0,69.42819408555843,69.42819408555843
20742,2024-11-10,니트 셔츠_라운드_ZA,17075150,350,4595530,34650000,48786.142857142855,99000.0,50.72106782106783,50.72106782106782
20743,2024-11-10,니트 셔츠_티에리_ZA,10536300,207,3028410,24633000,50900.0,119000.0,57.226890756302524,57.226890756302524
20744,2024-11-10,수트_블레이져(수트)_ZA,35682790,131,8635276,51859000,272387.7099236641,395870.2290076336,31.192676295339286,31.192676295339286
20745,2024-11-10,수트_수트팬츠_ZA,20718020,139,4962505,30051000,149050.5035971223,216194.24460431654,31.05713620179029,31.05713620179029
20746,2024-11-10,스웨터_T-에리_ZA,6364500,93,1949191,12927000,68435.48387096774,139000.0,50.76583894174983,50.76583894174983
20747,2024-11-10,스웨터_라운드_ZA,32846000,475,7313813,66025000,69149.47368421052,139000.0,50.25217720560394,50.252177205603935
20748,2024-11-10,스웨터_오픈형(CARDIGAN)_ZA,15250653,180,3877540,32220000,84725.85,179000.0,52.66712290502793,52.66712290502793
20749,2024-11-10,자켓_싱글재킷_ZA,95309130,429,17817482,139671000,222165.8041958042,325573.4265734266,31.761689971432865,31.76168997143287
20750,2024-11-10,코트_더블코트_ZA,11856240,40,3282188,19960000,296406.0,499000.0,40.6,40.6
20751,2024-11-10,코트_싱글코트_ZA,77948080,252,20252858,131448000,309317.77777777775,521619.04761904763,40.700444282149604,40.7004442821496
20752,2024-11-10,팬츠_팬츠(일반)_ZA,11942820,133,2238280,17157000,89795.63909774437,129000.0,30.390977443609017,30.39097744360902
20754,2024-11-10,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20755,2024-11-10,니트 셔츠_티에리_ZA,164000,6,69340,594000,27333.333333333332,99000.0,72.39057239057239,72.39057239057239
20756,2024-11-10,수트_블레이져(수트)_ZA,1238000,10,643171,3590000,123800.0,359000.0,65.51532033426184,65.51532033426184
20757,2024-11-10,수트_수트팬츠_ZA,295000,5,155306,945000,59000.0,189000.0,68.78306878306879,68.78306878306879
20758,2024-11-10,스웨터_T-에리_ZA,322000,8,115799,872000,40250.0,109000.0,63.07339449541284,63.07339449541284
20759,2024-11-10,스웨터_라운드_ZA,-117000,-3,-40841,-327000,39000.0,109000.0,64.22018348623853,64.22018348623853
20760,2024-11-10,스웨터_오픈형(CARDIGAN)_ZA,78000,2,28416,258000,39000.0,129000.0,69.76744186046511,69.76744186046511
20761,2024-11-10,우븐 셔츠_캐쥬얼셔츠_ZA,143100,4,37000,376000,35775.0,94000.0,61.941489361702125,61.941489361702125
20762,2024-11-10,자켓_싱글재킷_ZA,2112000,15,564091,4725000,140800.0,315000.0,55.301587301587304,55.301587301587304
20763,2024-11-10,점퍼_점퍼_ZA,2265900,13,438226,3237000,174300.0,249000.0,30.0,30.0
20764,2024-11-10,팬츠_반바지_ZA,-29000,-1,-12359,-79000,29000.0,79000.0,63.29113924050633,63.29113924050633
20765,2024-11-10,팬츠_팬츠(일반)_ZA,1389800,17,210840,2193000,81752.94117647059,129000.0,36.625626994984046,36.62562699498404
20766,2024-11-10,니트 셔츠_라운드_ZB,656142,45,237706,3555000,14580.933333333332,79000.0,81.5431223628692,81.5431223628692
20767,2024-11-10,니트 셔츠_티에리_ZB,484572,32,279418,2528000,15142.875,79000.0,80.83180379746835,80.83180379746835
20768,2024-11-10,수트_블레이져(수트)_ZB,34566900,314,15693084,87606000,110085.66878980891,279000.0,60.542771043079235,60.54277104307924
20769,2024-11-10,수트_수트팬츠_ZB,16578700,329,8286054,49021000,50391.18541033434,149000.0,66.18041247628567,66.18041247628567
20770,2024-11-10,스웨터_T-에리_ZB,0,0,0,0,0.0,0.0,0.0,0.0
20771,2024-11-10,우븐 셔츠_캐쥬얼셔츠_ZB,12739960,605,5225174,47795000,21057.785123966944,79000.0,73.3445757924469,73.3445757924469
20772,2024-11-10,팬츠_팬츠(일반)_ZB,5027100,129,1411820,12771000,38969.767441860466,99000.0,60.63659854357529,60.63659854357529
20773,2024-11-10,니트 셔츠_라운드_ZB,24380347,726,5574997,56774000,33581.745179063364,78201.10192837466,57.05719695635326,57.05719695635326
20774,2024-11-10,니트 셔츠_티에리_ZB,3781500,87,946948,8613000,43465.51724137931,99000.0,56.09543712991989,56.09543712991989
20775,2024-11-10,사파리_패딩사파리_ZB,61273360,272,13719025,119128000,225269.70588235295,437970.5882352941,48.56510644013162,48.56510644013162
