Unnamed: 0,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,카테고리,할인율,판매액,판매수량,매출원가,판매택가
3604,2022-05-08,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,55.09908920943548,16097000,449,2971449,35875100
3606,2022-05-08,ZB,3:남녀공용,2022,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,67.88055124341764,4220881,188,1764211,13141200
3609,2022-05-08,ZB,3:남녀공용,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,59.028706501220746,126856099,4575,37406560,306232500
3617,2022-05-15,ZA,1:남성,2022,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,65.6089299461124,1116850,25,346353,3247500
3623,2022-05-15,ZA,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,53.87244812375611,35256976,766,6799075,76523400
3629,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,24.684725330041637,24978540,140,5866661,33460000
3630,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,23.56936626781233,15789500,160,3369154,20640000
3631,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,71.53017385201294,2474398,87,956925,8691300
3632,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,70.98332505015196,3669527,133,1433628,12226700
3633,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,68.54943396155022,8168112,166,2513762,26543400
3635,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,68.53743248857499,27262944,348,8185602,86652000
3636,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,75.26750245154885,3378270,48,1287419,13392000
3637,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,57.791360399914495,2566834,87,474957,6081300
3638,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,56.36669785608154,11533414,270,3422574,26973000
3639,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,39.17490562691315,134121734,916,34390461,218924000
3640,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,39.15158847999276,81574814,1025,19076065,132225000
3641,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,55.55274092651845,44109845,1414,10404915,98838600
3642,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,47.17118428233582,5808000,46,1347599,10994000
3645,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,62.01094394284222,61961619,3271,17542488,163222900
3647,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.78995867055958,80221105,430,18906987,102770000
3648,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,21.83319602905456,47714422,475,10027671,61275000
3649,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,60.41991064845263,110548628,3099,29444373,278600100
3650,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,64.46532486372625,23735635,743,7745964,66795700
3651,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,62.28644727170308,60195661,2224,13845492,155457600
3653,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,51.64922716358251,33627479,291,6891482,69549000
3655,2022-05-15,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,52.33630469773996,4888122,174,1090971,13902600
3657,2022-05-15,ZB,3:남녀공용,2022,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,67.9698548947476,2194129,98,919668,6850200
3660,2022-05-15,ZB,3:남녀공용,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,62.97343784101763,73555776,2886,23417571,191651400
3668,2022-05-22,ZA,1:남성,2022,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,73.12091031562741,1117310,32,443332,4156800
3674,2022-05-22,ZA,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,57.06026296196305,30978550,721,6451588,72027900
3680,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,24.22381970656029,20216000,112,4728501,26768000
3681,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,24.16437273355424,12427200,127,2682445,16383000
3682,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,74.87225935613033,1556362,62,681867,6193800
3683,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,74.09183677582055,2499312,106,1170836,9879400
3684,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,73.41138276624082,9839174,232,3586882,37096800
3686,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,68.31628528930537,106504807,1350,31754492,336150000
3687,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,80.62313668902668,3589369,62,1712042,17598000
3688,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,66.54330953154752,5595095,333,2140592,15146700
3689,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,62.637545350613046,18680800,478,6045484,47752200
3690,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,43.28160647033291,119067398,814,30638148,194546000
3691,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,41.51970539906469,62302328,807,14979852,104103000
3692,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,65.78363226803422,35173260,1344,9836309,93945600
3693,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,49.67492758287737,7818000,65,1904215,15535000
3696,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,62.09440268907456,61019602,3226,17312276,160977400
3698,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,23.0410542109901,82849224,454,19953340,108506000
3699,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,22.88794895225761,51095051,517,10670026,66693000
3700,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,62.81675313242178,120109457,3554,34086265,319504600
3701,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,60.091498579243584,38496818,1073,11266769,96462700
3702,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,58.556238588088455,54745683,1887,11371116,131901300
3704,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,64.9373671521088,32430481,387,9175214,92493000
3706,2022-05-22,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,64.08471746802364,27373600,955,6149677,76304500
3708,2022-05-22,ZB,3:남녀공용,2022,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,72.00978701215354,2093472,107,1004088,7479300
3711,2022-05-22,ZB,3:남녀공용,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,61.04471409266724,92256530,3615,28854908,236068500
3719,2022-05-29,ZA,1:남성,2022,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,83.98768283294842,41600,2,27708,259800
3725,2022-05-29,ZA,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,56.630529822159616,32733885,768,6712144,76723200
3731,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,22.281734344555623,19904300,107,4519047,25573000
3732,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,22.35946321486032,11323190,113,2395339,14577000
3733,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,76.44301444301445,1976808,84,923921,8391600
3734,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,68.12885239201516,672894,85,875112,7611500
3735,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,67.59588480625067,2340705,51,764909,8154900
3737,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,78.95686382912737,280902510,5361,126100617,1334889000
3738,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,64.78799561637295,1317860,16,396399,4304000
3739,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,61.37274032603344,6494039,340,2218111,14646000
3740,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,55.71599987235792,12269295,269,3433480,26873100
3741,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,50.78374003024394,95231253,708,26890287,169212000
3742,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,39.08425238864206,66638711,863,16276929,111327000
3743,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,67.66191844054387,24195128,951,6916609,66474900
3744,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,44.80205986482137,5145000,39,1142529,9321000
3747,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,71.90895346201577,61982888,4396,23644672,219360400
3749,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,23.540001368108523,75788287,412,18388939,98468000
3750,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,23.44683571176521,44621658,450,9453139,58050000
3751,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,68.92498398785297,85140141,3066,28956544,275633400
3752,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,56.52039412628101,33029500,845,8883664,75965500
3753,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,57.74317547260286,66990776,2268,13618152,158533200
3755,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,64.14663086242427,28706000,335,7938626,80065000
3757,2022-05-29,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,69.88524903624977,19369800,734,5115256,58646600
3759,2022-05-29,ZB,3:남녀공용,2022,01_시즌,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.17568190685631,2099616,121,1135697,8457900
3762,2022-05-29,ZB,3:남녀공용,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,67.63546282919415,66392144,3381,24650563,211551900
3772,2022-06-05,ZA,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,56.99612289235236,40021340,941,8222117,94005900
3778,2022-06-05,ZA,1:남성,2022,02_이월,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,95.76597382602002,16500,3,41562,389700
3782,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,37.03346729144977,7290075,483,3202411,19511700
3783,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,55.120341769941206,13644763,326,4177708,32567400
3784,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,38.4172848964671,116440235,805,30406491,192395000
3785,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,38.96553345783689,68526377,872,16495532,112488000
3786,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,66.58463802595801,26952155,1036,7569426,72416400
3787,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,38.84776311554554,3800000,26,761686,6214000
3790,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.26348373310128,64489886,5234,27969284,261176600
3792,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,23.75538006486565,81155821,444,20242268,106116000
3793,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,23.961433264703004,48566841,496,10444415,63984000
3794,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,62.17537701461488,150453838,4474,40745548,402212600
3795,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,59.37600405492386,38310500,1049,11110260,94305100
3796,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,57.33654793492148,66749675,2236,13475534,156296400
3798,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,65.77100438623087,33868222,414,9811316,98946000
3800,2022-06-05,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,66.51600153730435,9676970,369,2189267,29483100
3802,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,20.98541434411,21411690,114,4809997,27246000
3803,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,18.940345049885707,12662450,124,2624106,15996000
3804,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,71.18461214838027,3972547,138,1517766,13786200
3805,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,74.0777679146996,8776260,356,4067325,33834400
3806,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,60.51939513477975,3919600,63,981014,10073700
3808,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,81.31966446467368,-165171340,-3551,-83526075,-884199000
3809,2022-06-05,ZB,1:남성,2022,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,76.46601768195957,316579,5,9170,1325000
3810,2022-06-05,ZB,3:남녀공용,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,60.56981011256685,93256463,4729,30016327,275977100
3812,2022-06-05,ZB,3:남녀공용,2022,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,73.4123664255442,3958553,213,1996790,14888700
3823,2022-06-12,ZA,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,55.36835101474103,32745685,748,6595746,74725200
3829,2022-06-12,ZA,1:남성,2022,02_이월,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,56.49400637853294,395600,7,96979,909300
3833,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,69.76569017588386,7906479,543,3559741,22955700
3834,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,58.47465802956381,11744350,269,3439432,26873100
3835,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,39.34696465030156,141061121,963,36460219,230157000
3836,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,39.2692719492645,80067547,1017,19354857,131193000
3837,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,67.4210765637196,21681000,813,5837156,56828700
3838,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,44.36333823363112,4919950,37,1083938,8843000
3841,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,74.55480035138996,75844648,5960,31846333,297404000
3843,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.871470973162527,79748445,429,19730440,102531000
3844,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,22.602129836362973,47511817,477,10125243,61533000
3845,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,62.3194843660574,146213580,4284,41535144,385131600
3846,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,66.34908736980483,31946292,1056,11182956,94934400
3847,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,65.67173157508928,124304121,5234,31951183,365856600
3849,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,자켓,싱글재킷,자켓_싱글재킷_ZB,65.45432811407304,29145147,353,8361587,84367000
3851,2022-06-12,ZB,1:남성,2022,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,69.40558421079925,23979937,993,6342590,79340700
3853,2022-06-12,ZB,1:남성,2022,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,18.838895113009062,18999647,101,4254731,24139000
3854,2022-06-12,ZB,1:남성,2022,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,19.3655804508939,10528280,103,2189183,13287000
